node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,postura,postura_etiqueta,postura_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
A952,cuenta,Twitter::@elgratuito_,Vialidad,0.6683,Vialidad,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,2.0
A953,cuenta,Twitter::@zona3noticias,Corrupcion,0.9097,Corrupcion | Delitos,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,3.0
A954,cuenta,YouTube::@juanfranciscorodriguezgarc1965,Corrupcion,0.8998,Corrupcion | Prevencion,positiva,0.5714,apoyo_defensa,Apoyo/defensa,0.5714,11.0,3.0,17.0
A955,cuenta,YouTube::@geraldarnoult,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,6.0
A956,cuenta,YouTube::@RamonGonzalez-we3vc,Morena,1.0,Morena | Obras,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,7.0,1.0,14.0
A957,cuenta,Twitter::CMLL_OFICIAL,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,6.0
A958,cuenta,YouTube::@eddiegonzalez979,Delitos,0.7964,Delitos | Obras | Agua,mixta,-0.0769,mixta_disputa,Mixta/disputa,-0.0769,6.0,7.0,15.0
A959,cuenta,YouTube::@rebermasterfreefire2050,Morena,1.0,Morena | Basura,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,4.0
A960,cuenta,YouTube::@emilianoavila5934,Corrupcion,0.9196,Corrupcion | Morena | Delitos,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,5.0,10.0,17.0
A961,cuenta,YouTube::@Jose4416,Obras,0.9454,Obras | Corrupcion | Vialidad | Prevencion,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,14.0
A962,cuenta,YouTube::@ClienteQuality,Corrupcion,0.996,Corrupcion | Morena | Delitos,positiva,0.4118,apoyo_defensa,Apoyo/defensa,0.4118,12.0,5.0,17.0
A963,cuenta,YouTube::@josejavierquintero5420,Morena,0.9164,Morena,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,3.0,6.0,10.0
A964,cuenta,YouTube::@ileanacorzogonzalez6322,Morena,0.684,Morena,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,8.0,4.0,13.0
A965,cuenta,YouTube::@beasce,,0.0,,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A966,cuenta,YouTube::@alexispenuelas7526,Morena,0.9712,Morena | Corrupcion | Obras,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,8.0
A967,cuenta,YouTube::@FransiscoYan-fx6nt,Vialidad,0.9208,Vialidad,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,4.0
A968,cuenta,Twitter::Samanth51977581,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,0.0
A969,cuenta,YouTube::@Roberto-c6e,Obras,0.9944,Obras | Morena,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,12.0,3.0,22.0
A970,cuenta,YouTube::@pabloEMarmolejoEspinelSca,Prevencion,0.836,Prevencion | Obras,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,6.0
A971,cuenta,Twitter::filitrujillo,Alumbrado,0.6417,Alumbrado | Vialidad,mixta,0.1667,mixta_disputa,Mixta/disputa,0.1667,7.0,5.0,21.0
A972,cuenta,Twitter::BiankitaCG,Obras,1.0,Obras | Vialidad | Delitos,positiva,0.3077,apoyo_defensa,Apoyo/defensa,0.3077,17.0,9.0,30.0
A973,cuenta,Twitter::Antonio_Rosique,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,0.0
A974,cuenta,YouTube::@123Lzant,Alumbrado,0.9132,Alumbrado | Corrupcion,negativa,-0.4286,critica_oposicion,Crítica/oposición,-0.4286,4.0,10.0,18.0
A975,cuenta,Twitter::racvals360segu1,Corrupcion,0.9097,Corrupcion | Delitos | Obras,negativa,-0.6923,critica_oposicion,Crítica/oposición,-0.6923,2.0,11.0,13.0
A976,cuenta,Twitter::catharsilypse,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,8.0,0.0,8.0
A977,cuenta,YouTube::@miltondavidacevedo7684,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,3.0
A978,cuenta,Twitter::AlianzaLimaVB,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,8.0,8.0,16.0
A979,cuenta,YouTube::@rociogalindoarizmendi8334,Morena,0.9712,Morena | Delitos | Basura | Corrupcion,positiva,0.2308,apoyo_defensa,Apoyo/defensa,0.2308,8.0,5.0,19.0
A980,cuenta,YouTube::@juliloperez7855,Morena,0.9712,Morena | Corrupcion | Obras | Americo,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,8.0,6.0,19.0
A981,cuenta,YouTube::@purochipitongojalisco5911,Corrupcion,0.8591,Corrupcion | Basura,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A982,cuenta,YouTube::@MayraNavia-t8s,Morena,0.7653,Morena | Basura,mixta,-0.0588,mixta_disputa,Mixta/disputa,-0.0588,8.0,9.0,24.0
A983,cuenta,YouTube::@AnaMaríaLopez-f8l,Corrupcion,0.9196,Corrupcion | Delitos | Prevencion,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,6.0,4.0,12.0
A984,cuenta,YouTube::@jessepescador6330,,0.0,,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,5.0
A985,cuenta,YouTube::@littletree9344,Morena,1.0,Morena,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,3.0,9.0,17.0
A986,cuenta,YouTube::@117LK,Morena,0.7627,Morena | Corrupcion,mixta,-0.1429,mixta_disputa,Mixta/disputa,-0.1429,3.0,4.0,9.0
A987,cuenta,YouTube::@TheLatin3900,Morena,1.0,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,5.0,8.0
A988,cuenta,YouTube::@gersonfilth,Morena,0.7299,Morena | Obras | Basura,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,6.0,3.0,11.0
A989,cuenta,YouTube::@Tele62,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A990,cuenta,YouTube::@LuisA-c5y,Morena,0.7627,Morena | Obras | Corrupcion,mixta,-0.1765,mixta_disputa,Mixta/disputa,-0.1765,7.0,10.0,18.0
A991,cuenta,YouTube::@johnnymedina144,Morena,1.0,Morena | Delitos,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,7.0,7.0,17.0
A992,cuenta,YouTube::@abdelsax,Corrupcion,0.7259,Corrupcion,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,6.0,6.0
A993,cuenta,YouTube::@claudiopetrone1161,Corrupcion,0.9123,Corrupcion,negativa,-0.7778,critica_oposicion,Crítica/oposición,-0.7778,1.0,8.0,9.0
A994,cuenta,YouTube::@ivangarces5525,Morena,0.7627,Morena,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A995,cuenta,YouTube::@ShebaCrixtal,Corrupcion,0.7596,Corrupcion,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,5.0,3.0,9.0
A996,cuenta,YouTube::@rociopedraja1179,Morena,1.0,Morena | Corrupcion | Delitos,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,9.0
A997,cuenta,YouTube::@lazaroVazquez-b4c,Morena,0.7627,Morena | Obras,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,9.0
A998,cuenta,Twitter::monnic__,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0
A999,cuenta,YouTube::@ArkiTarot,Obras,0.8324,Obras | Corrupcion,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,12.0,9.0,24.0
A1000,cuenta,YouTube::@analuisasoto5412,Prevencion,1.0,Prevencion,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,8.0
A1001,cuenta,YouTube::@genovevavargas9109,Corrupcion,0.8998,Corrupcion,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A1002,cuenta,Twitter::TripaTaquito,,0.0,,mixta,-0.0909,mixta_disputa,Mixta/disputa,-0.0909,5.0,6.0,11.0
A1003,cuenta,Twitter::its_nyat,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,4.0
A1004,cuenta,Twitter::Gronow66,,0.0,,negativa,-0.4286,critica_oposicion,Crítica/oposición,-0.4286,2.0,5.0,7.0
A1005,cuenta,YouTube::@romansaldana538,Corrupcion,0.8591,Corrupcion,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,4.0
A1006,cuenta,YouTube::@alexismedel07,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,2.0
A1007,cuenta,YouTube::@lourdesleblond9486,Morena,1.0,Morena | Corrupcion,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,10.0
A1008,cuenta,Twitter::JacoboG_Ecu,Delitos,0.9905,Delitos | Prevencion,negativa,-0.6,critica_oposicion,Crítica/oposición,-0.6,1.0,4.0,7.0
A1009,cuenta,Twitter::@cp_talia1,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0
A1010,cuenta,Twitter::@slovakia59,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,4.0,4.0
A1011,cuenta,YouTube::@elbanaranjo2868,Morena,1.0,Morena | Delitos | Vialidad,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,10.0
A1012,cuenta,YouTube::@SilviaEstrada-f5c,,0.0,,positiva,0.4118,apoyo_defensa,Apoyo/defensa,0.4118,12.0,5.0,17.0
A1013,cuenta,Facebook::Lucho Mix,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,28.0,0.0,28.0
A1014,cuenta,Twitter::millymusiic1,Obras,1.0,Obras | Vialidad,positiva,0.6522,apoyo_defensa,Apoyo/defensa,0.6522,19.0,4.0,25.0
A1015,cuenta,YouTube::@luzvillegasjaimes,,0.0,,positiva,0.7143,apoyo_defensa,Apoyo/defensa,0.7143,6.0,1.0,7.0
A1016,cuenta,Twitter::santuariovegan,Prevencion,0.8136,Prevencion,positiva,0.8,apoyo_defensa,Apoyo/defensa,0.8,9.0,1.0,12.0
A1017,cuenta,Facebook::Zr Loredo,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,7.0
A1018,cuenta,Facebook::Maria Araujo,Morena,0.9712,Morena | Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,11.0,0.0,14.0
A1019,cuenta,Facebook::Maria Del Socorro Hurtado Alvarez,Americo,0.9807,Americo,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,8.0
A1020,cuenta,YouTube::@robertocarvajal5704,Basura,0.6413,Basura,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,10.0,4.0,15.0
A1021,cuenta,YouTube::@Wanda666-y8n,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,6.0
A1022,cuenta,YouTube::@mariaalbisu-iribe1715,Obras,0.7428,Obras,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,9.0
A1023,cuenta,Facebook::Reyes Castañeda Goytortua,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0
A1024,cuenta,Twitter::AlexaGomezDos,Corrupcion,0.9097,Corrupcion | Delitos | Obras,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,10.0,8.0,18.0
A1025,cuenta,YouTube::@diaralisetlobatogarcia5734,,0.0,,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,10.0,4.0,14.0
A1026,cuenta,YouTube::@TezoyucaPresidencia,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,10.0,10.0
A1027,cuenta,YouTube::@JoshuaLopez-f2z,,0.0,,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,7.0
A1028,cuenta,Twitter::mimirxbirth,Alumbrado,1.0,Alumbrado | Obras,positiva,0.6667,apoyo_defensa,Apoyo/defensa,0.6667,5.0,1.0,7.0
A1029,cuenta,YouTube::@Matirnez,Delitos,0.7945,Delitos,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,5.0,10.0,16.0
A1030,cuenta,Twitter::NemesisMagno_93,Delitos,0.9905,Delitos | Corrupcion | Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,3.0
A1031,cuenta,Twitter::isidrocorro,Vialidad,1.0,Vialidad | Delitos,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,7.0
A1032,cuenta,YouTube::@tebirraasecas4900,,0.0,,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,6.0,3.0,9.0
A1033,cuenta,Twitter::dykwhoyouare_,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,0.0
A1034,cuenta,Twitter::abc_es,Corrupcion,0.8746,Corrupcion,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,2.0
A1035,cuenta,Twitter::tomasenbabia,Prevencion,0.8136,Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,6.0
A1036,cuenta,Twitter::4CNewsMx,Basura,0.7711,Basura,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,4.0,4.0
A1037,cuenta,YouTube::@FreddySuarez-b1c,Delitos,0.9905,Delitos | Agua,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,4.0
A1038,cuenta,YouTube::@EsperanzaNajeraSalgado,Alumbrado,1.0,Alumbrado | Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,3.0
A1039,cuenta,YouTube::@CristinaVargas-z4m,,0.0,,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,5.0,2.0,7.0
A1040,cuenta,Twitter::DanielGranjaEc,Delitos,0.9905,Delitos | Prevencion,positiva,0.4545,apoyo_defensa,Apoyo/defensa,0.4545,8.0,3.0,15.0
A1041,cuenta,Twitter::UnaTalMaka_,Corrupcion,0.7259,Corrupcion | Morena,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,5.0,10.0,16.0
A1042,cuenta,Twitter::Expresoec,Delitos,0.9184,Delitos | Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,7.0
A1043,cuenta,Twitter::MemesDelMijinOr,Corrupcion,0.8591,Corrupcion | Delitos | Agua,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,2.0,6.0,12.0
A1044,cuenta,Twitter::ECUADORCHEQUEA,Prevencion,0.8979,Prevencion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,3.0
A1045,cuenta,Twitter::eluniversocom,Corrupcion,0.8746,Corrupcion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,3.0
A1046,cuenta,Twitter::Intdemocratic,Obras,0.782,Obras,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,6.0
A1047,cuenta,Twitter::Drwandradee,,0.0,,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A1048,cuenta,Twitter::LuisaGonzalezEc,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,3.0
A1049,cuenta,Twitter::SofiaGarciaPP,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,2.0
A1050,cuenta,Twitter::mrs_jones80,,0.0,,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A1051,cuenta,YouTube::@Josegilbertomonroycarlos-v6n,Corrupcion,0.8591,Corrupcion | Delitos | Obras,negativa,-0.7674,critica_oposicion,Crítica/oposición,-0.7674,5.0,38.0,44.0
A1052,cuenta,Twitter::ForoPenal,Prevencion,0.9157,Prevencion | Vialidad | Obras | Delitos,positiva,0.2143,apoyo_defensa,Apoyo/defensa,0.2143,17.0,11.0,36.0
A1053,cuenta,Twitter::MLPiraquive,Obras,0.9023,Obras,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,6.0
A1054,cuenta,Twitter::@juancho237472,Obras,0.8324,Obras,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,2.0
A1055,cuenta,Twitter::Monicasalazar_h,,0.0,,positiva,0.8571,apoyo_defensa,Apoyo/defensa,0.8571,13.0,1.0,14.0
A1056,cuenta,Twitter::ADRY1234,Vialidad,1.0,Vialidad | Alumbrado | Basura | Agua | Obras,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,12.0,4.0,22.0
A1057,cuenta,Twitter::ValentinoF15672,Alumbrado,0.9984,Alumbrado | Obras,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,10.0
A1058,cuenta,YouTube::@Leeme56,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0
A1059,cuenta,Twitter::Marcos038742541,Alumbrado,0.9984,Alumbrado,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,7.0
A1060,cuenta,Twitter::micachapame,Alumbrado,0.9984,Alumbrado | Basura | Corrupcion,negativa,-0.5556,critica_oposicion,Crítica/oposición,-0.5556,2.0,7.0,15.0
A1061,cuenta,Twitter::NegroCensurado,Obras,0.8542,Obras,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,6.0,3.0,10.0
A1062,cuenta,YouTube::@Alvaro2937-m4l,Morena,1.0,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,4.0
A1063,cuenta,YouTube::@Daniomerta,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,4.0
A1064,cuenta,YouTube::@RosaMariaCabullo,Prevencion,0.8147,Prevencion | Corrupcion,positiva,0.7778,apoyo_defensa,Apoyo/defensa,0.7778,16.0,2.0,18.0
A1065,cuenta,Facebook::Victor Reyes,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,27.0,0.0,27.0
A1066,cuenta,YouTube::@manuelduran7685,Morena,1.0,Morena | Corrupcion,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,10.0,6.0,20.0
A1067,cuenta,Twitter::Juli3CGallagh3r,Americo,0.9252,Americo,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,14.0
A1068,cuenta,YouTube::@DionisioMarcialMontero,Morena,1.0,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,10.0,0.0,14.0
A1069,cuenta,YouTube::@ritacasasnegrete7083,Corrupcion,1.0,Corrupcion | Morena | Obras,positiva,0.7647,apoyo_defensa,Apoyo/defensa,0.7647,15.0,2.0,18.0
A1070,cuenta,Twitter::siempretuhija,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,7.0
A1071,cuenta,YouTube::@MargaritaMargarita-p2n,Morena,0.8455,Morena,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,8.0,2.0,11.0
A1072,cuenta,Twitter::@Aleperez_jim,Vialidad,1.0,Vialidad,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,6.0
A1073,cuenta,YouTube::@marcelajuarez2474,Obras,0.9944,Obras | Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,8.0
A1074,cuenta,YouTube::@delvi6115,Alumbrado,0.9984,Alumbrado,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,7.0
A1075,cuenta,Facebook::Nora Ale,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,12.0,0.0,12.0
A1076,cuenta,YouTube::@MariaAlvarez-tl6zv,Morena,1.0,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,9.0,0.0,13.0
A1077,cuenta,Twitter::Tyche78Tyche,Delitos,0.8936,Delitos | Corrupcion,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,7.0,1.0,9.0
A1078,cuenta,YouTube::@Jaime_SK,Delitos,0.8977,Delitos,positiva,0.4,apoyo_defensa,Apoyo/defensa,0.4,7.0,3.0,11.0
A1079,cuenta,YouTube::@LuciAlvarez-yj9dd,,0.0,,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,2.0,1.0,3.0
A1080,cuenta,YouTube::@MiguelRodarte-qu6pv,Vialidad,0.9208,Vialidad,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,8.0
A1081,cuenta,YouTube::@LeonardoUrrutia-u3l,Obras,0.8248,Obras,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,4.0,1.0,6.0
A1082,cuenta,YouTube::@SalustioDeJesus,Corrupcion,0.8919,Corrupcion | Prevencion,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,5.0
A1083,cuenta,YouTube::@Chilemexicano81,Obras,0.782,Obras,negativa,-0.8182,critica_oposicion,Crítica/oposición,-0.8182,1.0,10.0,11.0
A1084,cuenta,YouTube::@alvarberger,Morena,0.9164,Morena,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,3.0,6.0,10.0
A1085,cuenta,YouTube::@abraxasgoetic4087,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0
A1086,cuenta,YouTube::@video_recuerdos2186,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0
A1087,cuenta,YouTube::@soyalejandro9421,Alumbrado,0.9984,Alumbrado | Corrupcion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,7.0
A1088,cuenta,YouTube::@taboadacarlos,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0
A1089,cuenta,YouTube::@mayefulvazmanzur2899,,0.0,,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A1090,cuenta,YouTube::@narcisohernandez9701,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,2.0
A1091,cuenta,YouTube::@juanpuyosa,Delitos,0.7559,Delitos,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,3.0
A1092,cuenta,YouTube::@IgnacioHernandezSuarez-xh1wb,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0
A1093,cuenta,Twitter::Monica_Baiza,,0.0,,mixta,-0.0769,mixta_disputa,Mixta/disputa,-0.0769,6.0,7.0,13.0
A1094,cuenta,YouTube::@JuanLopez-dt4qz,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,0.0
A1095,cuenta,YouTube::@MAUROHERNANDEZ-y1y,,0.0,,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,3.0
A1096,cuenta,YouTube::@homeroaguilar6163,Obras,0.782,Obras,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,3.0
A1097,cuenta,Twitter::TampicoGob,Obras,1.0,Obras | Prevencion | Vialidad | Morena | Basura | Americo | Delitos | Alumbrado | Corrupcion,positiva,0.6875,apoyo_defensa,Apoyo/defensa,0.6875,81.0,15.0,141.0
A1098,cuenta,Facebook::Toño Marín,Prevencion,1.0,Prevencion | Americo | Vialidad | Obras,positiva,0.9355,apoyo_defensa,Apoyo/defensa,0.9355,30.0,1.0,38.0
A1099,cuenta,YouTube::@aaeemx,Prevencion,1.0,Prevencion | Vialidad | Corrupcion | Obras | Delitos,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,6.0,10.0,22.0
A1100,cuenta,Twitter::DirectorPolicia,Delitos,0.7956,Delitos | Obras | Prevencion | Agua | Corrupcion,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,12.0,20.0,42.0
A1101,cuenta,Twitter::delfinagomeza,Obras,0.8884,Obras | Prevencion | Vialidad | Morena | Corrupcion,positiva,0.7273,apoyo_defensa,Apoyo/defensa,0.7273,19.0,3.0,29.0
A1102,cuenta,Facebook::Shirley Villegas de Vazquez,Prevencion,0.9474,Prevencion | Vialidad,positiva,0.625,apoyo_defensa,Apoyo/defensa,0.625,13.0,3.0,18.0
A1103,cuenta,YouTube::@carlosmiguellopezolivares2147,Prevencion,1.0,Prevencion | Alumbrado | Delitos,negativa,-0.3846,critica_oposicion,Crítica/oposición,-0.3846,4.0,9.0,16.0
A1104,cuenta,Twitter::@PCTamaulipas,Prevencion,1.0,Prevencion | Obras | Americo | Vialidad | Agua | Basura,negativa,-0.4,critica_oposicion,Crítica/oposición,-0.4,3.0,7.0,20.0
A1105,cuenta,Twitter::@RedTampico,Vialidad,0.9626,Vialidad | Americo | Prevencion,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,4.0,1.0,12.0
A1106,cuenta,Twitter::FFAAECUADOR,Obras,0.8549,Obras | Prevencion | Morena | Delitos,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,11.0
A1107,cuenta,YouTube::@AraMM-o5f,Prevencion,1.0,Prevencion | Obras | Morena,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,12.0
A1108,cuenta,Twitter::TereJimenezE,Prevencion,1.0,Prevencion | Americo | Obras,mixta,0.1667,mixta_disputa,Mixta/disputa,0.1667,7.0,5.0,15.0
A1109,cuenta,Twitter::@SICT_Veracruz,Vialidad,0.9944,Vialidad | Obras | Prevencion | Delitos,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,16.0
A1110,cuenta,Facebook::Ernesto Morales Guerrero,Vialidad,0.7608,Vialidad,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,4.0
A1111,cuenta,Facebook::Eduardo Morales,Prevencion,1.0,Prevencion | Obras,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,9.0
A1112,cuenta,Twitter::DiegoTorres_Fis,Corrupcion,0.996,Corrupcion | Obras,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,4.0,8.0,16.0
A1113,cuenta,YouTube::@dwjoymart,Corrupcion,0.996,Corrupcion | Delitos | Obras,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A1114,cuenta,YouTube::@PeterHernandez-c7h,Obras,0.8917,Obras,positiva,0.8889,apoyo_defensa,Apoyo/defensa,0.8889,17.0,1.0,19.0
A1115,cuenta,Twitter::@AFmedios,Obras,0.7896,Obras,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,3.0
A1116,cuenta,YouTube::@GustavoGonzalezCastillo-j3f,,0.0,,positiva,0.7143,apoyo_defensa,Apoyo/defensa,0.7143,6.0,1.0,7.0
