contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Medios|https://www.milenio.com/negocios/financial-times/amit-bhatia-quiere-ser-accionista-minoritario-del-liverpool,Medios,1,121,consorcio inversionista liderado amit bhatia respaldado familia mittal negociar compra participacion minoritario significativo liverpool football club operacion valorar club premier league millon dolares mdd grupo encabezado bhatia yerno magnate acero lakshmi mittal contratar asesor preparar oferta mantener conversacion actual propietario club fenway sports group fsg persona cercano proceso fuente senalar cualquiera transaccion situar valuacion liverpool mdd alto historia futbol interes confirmar atractivo club ingles alcance global premier league fsg confirmar financial times consorcio liderado administrado representado amit bhatia manifestar interes inversion minoritario estrategico club bhatia declinar comentario fuente advertir negociacion seguir abierto existir garantia alcanzar acuerdo dato mdd alcanzar valuacion liverpool inversion operacion relevante futbol ingles ano reciente compra chelsea mdd adquisicion sir jim ratcliffe participacion minoritario manchester united transaccion valorar
Instagram|https://www.instagram.com/p/DbL28hIFtNF/,Instagram,2,46,felicidades lindero tampico aniversario gusto acompanar hilda angel cruz oscar gomez equipo fecha especial historia demostrar esfuerzo unidad familiar pasion unir construir negocio trascender convertir orgullo ciudad referente gastronomia lindero aliado cultura causa fortalecer tejido social tampico sucursal lindero tampico lindero altamira chiles relleno hojaldre increible
Medios|https://oem.com.mx/elheraldodechihuahua/analisis/ruffo-es-preso-politico-31263939.html?app=true,Medios,1,27,analisisviernes julio ruffo preso politico opinion vertido articulo responsabilidad emitir casa editorial respetar libertad expresionultimas columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
Medios|https://www.milenio.com/comunidad/proteccion-civil-notifica-inmuebles-riesgos-estructurales-tampico,Medios,1,92,riesgo llegar notificar propietario inmueble albergar negocio vivienda ciudad asegurar direccion proteccion civil sancionar ano inclusive jose antonio marin flores director proteccion civil tampico reconocer inmueble albergar tienda uniforme caer losa nivel notificar ocasion multa asegurar propietario inmueble deber resolver riesgo notificar zona centro tampico ciudad colonia notificado permanente inmueble derrumbado recientemente caer lluvia viento propietario obligado reparacion correspondiente proteccion civil lograr sancionar negocio desprendimiento ano tienda centro tampico notificar permanente campana permanente porcentaje establecimiento notificado obviamente faltar plan mitigacion riesgo estructural edificio calificado colegio recalcar desprendimientos negocio inicio ano curso regi
Medios|https://oem.com.mx/elsoldetampico/local/se-estan-violando-sus-derechos-en-el-caso-dafne-exigen-investigacion-con-perspectiva-de-genero-y-apego-a-la-ley-31270566,Medios,1,28,localviernes julio violar derecho caso dafne exigir investigacion perspectiva genero apego ley organizaciones civil pedir caso dafne investigar perspectiva genero apego ley pleno respeto derecho victima antonio campos
Medios|https://oem.com.mx/elsoldetampico/tendencias/apago-incendios-por-30-anos-en-tampico-hoy-el-excomandante-camacho-necesita-ayuda-para-volver-a-caminar-31266539,Medios,1,28,tendenciasviernes julio apagar incendio ano tampico excomandante camacho necesitar ayuda volver caminar pasar dormir bodega nino situacion calle liderar cuerpo bomberos tampico fundar asociacion bomberos tamaulipas antonio campos
YouTube|https://www.youtube.com/watch?v=Jg3gNf-C1Yc,YouTube,12,164,yanina inocente pen jos fiscalia sedena marina academia usurpar funcion corresponder ningun soldado marino hablar elemento calladito fiscalia pagado asesino chica agarrar ala chica asesino dejar empaz digan asir porqueria fiscalia culpable recibir dinero recordar dinero agarrar gente inocente realidad fiscalia clasico padres separados quieren hacerse cargo hijos prefieren alejarlos metiendolos internados darles carino personalmente escuchar joven ano detener culpable chivo expiatorio ahorita video escuchandolo claro pensar mal acertaras admitir carcel culpable dizque justicia comilla detener agente inocente jeff dahmer iztacalco carnicero atizapan mata viejitas mocha orejas director pemex recomendado sheinbaum golpear esposa cara mana morra presto torturar internado culpable hombre mujer ley ley familia victima directo indirecto unansar victima grave traumatizado matar comentir suceder peligro untar mantequilla ala autoridad distraer culpable creer entregar kierar culpar chica asesino tranquilo asir favor padre dejar asus hijo mano ajeno edad sii derecho humanos internacional mexicana contaminada yar ningun comunicado intervenir vulneracion derechos dana yanina trampa dema victima miedo denunciar pensar pasar chica gente metiche puro estupidez
Medios|https://oem.com.mx/elsoldetampico/deportes/firma-deportes-tampico-importante-convenio-en-favor-de-mil-500-atletas-15981704.html?app=true,Medios,1,31,deportesviernes marzo firma deportes tampico importante convenio favor atleta convenio clinica comprometer prestar servicio traumatologia deportivo psicologia deporte nutricion deportivo convenio clinica comprometer prestar servicio traumatologia deportivo psicologia deporte nutricion deportivo
Medios|https://oem.com.mx/elsoldetampico/local/caso-dafne-que-sigue-tras-la-audiencia-inicial-y-el-dictamen-de-prision-preventiva-para-yanina-en-altamira-31273809,Medios,1,29,localviernes julio caso dafne seguir audiencia inicial dictamen prision preventivo yanina altamira dictar vinculacion proceso imponer prision preventivo equivaler condena final abrir fase investigacion complementario durar mes antonio campos
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid02VzfMEchCBXeR8B6tdJgpijNXKHujmJeDiiQ6GJJTE8QuXvhitCNDDgAsajAL5Stpl,Facebook,8,61,jornada bienestar plaza golfo colonia guadalupe victoria acercar servicio atencion programa contribuir bienestar familia escuchar frente necesidad fortalecer equipo ciudadania gobierno seguir construir tampico cercano humano oportunidad tampicotecuida apoyar visite mayoria colonia tampiquenas neceditar canada frente iglesia san agustin super jornada bienestar gracias presi seguir jornada beneficio colono felicidad labor accion diferencia demostrar compromiso bienestar familia tampiquenas excelente beneficio presidenta jornada
Medios|https://oem.com.mx/elsoldetampico/local/vivienda-para-el-bienestar-en-altamira-donde-cuando-y-que-documentos-llevar-para-el-registro-31258009,Medios,1,23,localviernes julio vivienda bienestar altamira donde cuando documento registro programa buscar facilitar acceso solucion habitacional digno persona ano carecer patrimonio inmobiliario paulo monsivais
Twitter|https://x.com/NexosTuristicos/status/2080753400229024163,Twitter,2,236,sector hotelero mexicano presenta balance hospedaje mundial futbol asociacion nacional cadenas hoteleras anch asociacion mexicana hoteles moteles amhm presentar balance ocupacion hotelero mundial futbol mexico coincidir nivel ocupacion quedar debajo expectativa evento dejar importante legado turismo nacional gracias proyeccion internacional obtener pais jorge paoli diaz presidente anch destacar mexico demostrar capacidad organizar evento talla mundial resaltar organizacion hospitalidad seguridad justo deportivo senalar reto capitalizar imagen positivo atraer numero visitante impulsar turismo ano representacion asociacion hoteles ciudad mexico miguel angel fong informar ocupacion hotelero capital junio ligeramente inferior registrado mes dia disputar partido ocupacion alcanzar tarifa promedio incrementar permitir mejorar ingreso sector guadalajara sede encuentro mundial ocupacion promedio junio porcentaje menor registrar ano incremento cercano tarifa verano paz baja california sur viaje fantastico territorio pleno verano tomar transpeninsular manejar desierto disfrutar oceano pacifico golfo california territorio conformar paraiso peninsular aeropuertos internacionales opcion conectividad aereo llegar paraiso rentar auto aeropuerto internacional paz san jose cabo lap llegarar hotel centro paz minuto sjd viaje duracion hora medio norte vista espectacular desierto peninsular carretera transpeninsular quedatar centro historico existir multiple opcion alojamiento boutique descansar pasar noche paz hotel catedral espacio ubicado cuadro ciudad frente catedral senora paz jardin velasco frente malecon vista espectacular bahia encontrar baja club hotel grupo habita alternativa centro hotel republica pagana experiencia exclusivo hospitalidad gastronomia mixologia arte centro alrededores dejar coche comenzar recorrido pie paseo alvaro obregon frente malecon disfrutaras vista espectacular bahia autentico comida paceno
Instagram|https://www.instagram.com/p/DbE5s-kNtGx/,Instagram,2,15,caso implicar caso dafne silencio morenista protejar dafne pertenecer marina portar uniforme foto morenista corrupto
Medios|https://oem.com.mx/elsoldetampico/local/caso-dafne-padres-exigen-reembolso-del-campamento-a-la-academia-doenitz-los-directivos-ya-no-responden-31273394,Medios,1,26,localviernes julio caso dafne padre exigir reembolso campamento academia doenitz directivo responder padres familia asegurar directivo prometer devolver cuota pagado dejar responder llamada mensaje juan hernandez
Twitter|https://x.com/AlcaldesMexico/status/2080777544681345498,Twitter,2,31,apostar inversion encabezar firma pacto prosperidad estrategia fortalecer colaboracion sector empresarial impulsar desarrollo economico generar oportunidad querer solucion municipio perder solucionesparagobernar programa analizar problematica enfrentar administracion local conectatir martes manana facebooklive
Medios|https://oem.com.mx/elsoldetampico/deportes/reactiva-fut-entrega-de-reconocimientos-15984404.html?app=true,Medios,1,98,deportesdomingo abril fut entregar reconocimientosel evento cabo parque linkarticulo impresocompartirsigueno galardonadosreconocimientodeportesfutbolnotas relacionadasdeportesedmundo mon maron futbol alegria inmensadeportesjuanchos ida semifinal deportesla jaiba brava entrenar domingo noticiasdeportesnido aguila altamira volar alto buscar salto fuerza basico futbolista sur tamaulipas visoria atletico san luis pedir apoyo costo ganar culminar festival nacional minibasket tamaulipas nino participar evento buscar proyectar talento joven baloncestootro historico isaac toro concretar tercer tour francia enorgullecer mexicoisaac toro oficialmente tercer tour francia logro gol jaiba brava empatar piratas veracruz estadio tamaulipasel dividir equipo debutante arranque apertura liga expansionliga reestructura jugar apertura liga femenilesto mostrar quedar grupos liga mundo tampico
Medios|https://oem.com.mx/elsoldetampico/local/peritajes-contradicen-version-de-personal-de-la-academia-donde-murio-dafne-fiscalia-de-tamaulipas-31276853,Medios,1,27,localviernes julio peritajes contradecir version personal academia morir dafne fiscalia tamaulipas fiscalia tamaulipas sostener evidencia cientifico permitir reconstruir mecanica distinto narrado inicialmente persona relacionado institucion antonio campos
