contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Facebook|https://www.facebook.com/reel/2174340006742878/,Facebook,5,23,vivir tercer partido felicidades seleccion mexicana ganar padrisimo evento gracias presidenta apoyar convivir celebrar mexico gente convivencia familiar baile final donde transmitir partido
YouTube|https://www.youtube.com/watch?v=GdnZBNeYTAk,YouTube,164,500,lograr mexicanos alla final mexico mexico madre buscador seguro azteca marco usurero jajaja claudia shembaum mujer animo alo viva mexico senoro mexico madre cancion nina llor acabar despedirce ochoa aver importante prohibido resolver resolver ano basura peor joven entregar pais verguenza moral actualidad pais importar tendencia verguenza pais porqueria gracias morena presidenta esposo futbol disfruten gol feliz deber quitar inflacion rugieron campeon chambear mundial antipatico forever lograr cumpleanos claudia seleccion amar super louuuuuuuuseeeeeer cena desaparicion che pendeja lindar presidenta oooooooooooooo claudia ganir indice aprobacion pendejos regalo cumpleanos presidentar importar narco afortunado seleccion ganar mente sarcasmo quot feliz jeje felicidad senora presidenta cumpleanos permitir lider guerrero favor larga vida festejar mana cumplir cumpleanos mero andar burro estadio celebrar deporte puro incongruencia senora organico gavioto palacio armar salir amargueta contrera vomitar hiel bandida coructo viva festejar cricicis papita taco coca partido nomas croar celebracion risa judio mierda feliz claudia sheubam amar deberiar pueblo deje hambre asalto calle siquiera existir corrupcion mundial morenarco judio jajajaja presidentar felicidades estimar dra sheimbaun viva viva viva libertad senora corazon mexicano cuanto envidia oposicion danado mentalmente viejar feminazi mrda damo jjajaja pais reina aplauso noche ahy ala vergo pinche bofa azteca falsa lagartija deseo mananera pastel ban bin ban lindo pareja pinche viejo deberiar estadio pendeja representante pais gente pudiente empresario querer implantar querer destruir rico medio dejar miedo abuchear martes pedar jaja sheimbaum humano vivir vieja ridiculo mover moustro sheinbaum duele millon regresar dulce escuela falso honestidad disfrutar partido seleccion judio jugar mujer bajar gritar venir hablar sarcasticamente mundo mujer jajaja presidente mujer peor estupidez patron recordado peor estupido proteger hombre querer vivir sueno senora propaganda vieja mentiros propaganda encontrar hijo buscador vendar quedar falta pinche mauser lagartija payasa raro celebro apunalo carlos esperar porra tirar presidente invitar partido crees celebrar seleccion mexicano corrupto gol risa jackson festejar loco adams imaginar similar trinidad lamentable tragedia san lucas baja sur comenzar victoria seleccion mexicana lamentable pleno triunfo chequia aficionado coche conductor multitud persona multitud alcanzar bajar numero herido encontrar familia auto checo porq ono pedo acabadon palencia imagen asta asusto vean jajaja demandado compartir imagen tele falsa entender tontita reaccionar partido ochoa soledad president dejar personal servicio festejar hospital general noviembre gustar azteca abucharia ningiun abuchario camisa iej delincuencia payasado arreglado simple ridicular pongase jalar meter organica vivaaaaaaa mexicoooo tocar gracias disfrutar familia emocion falso aventar michael mover muerto madre grito llorona grito miedo precioso constitucional unidos jefa supremo armadas frankie valer par pendejo vieja loca gritar donde mundial parca hermana esqueletor corrupto asesina ladronar integrante cartel chapito terrorista inutil titulo comprado pelelir amlo inutil maldito regresar hijo privaste cartel morena maldita art morena gol amor hombre cara vato analisis protagonistas amar viviras corazon increible circo atole dedo pueblo mansion austeridad senora miedo inventar lastima actor fea gana mexicano hipocrita israelito tapaderar mentirosa dejar negociar blackrock querer quedar fraudia bola ganado ignorante pensamiento aon animalito farza resolver situacion tonto caer acer ola chiquitibuom vinbobo ganar mundial ano festejo jackson alv pena ajeno larga familia pellejo madre futbol
Twitter|https://x.com/VoxPopuliNoti/status/2069993563748806903,Twitter,1,18,reunir tampico familia tampiquenas vivir pasion mundialista centenas tampiqueno reunir alentar seleccion nacional ambiente completamente familiar tampico tamaulipas
Facebook|https://www.facebook.com/TampicoGob/videos/1041769375465714/,Facebook,1,16,ceremonia entrega simbolica mesa banco pintura escuela primaria general lazaro cardenas rio colonia emilio porres gil
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid035GpqpsDE87PHWkTrZ3QibFxgmwa3P7E7NHQBhAHzoPna65H2t3yMXiBf8Yc7FgxQl,Facebook,2,36,incorporar unidad patrimonio municipal logro reflejar manejo eficiente responsable recurso publico permitir seguir fortalecer capacidad operativo distinto dependencia ayuntamiento responder rapido eficacia necesidad tampiqueno seguir avanzar orden transparencia resultado claro tampicovacontodo tampicotecuida excelente licenciada monica logro
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid02dWiqgAgZ6hwft4zo11Yt3R2aFPQpGtyXLDBE8cAdBfnTC5VF7Hh1PymK4nRpVtW7l,Facebook,1,65,acompanar entrega importante apoyo gestionado gobierno encabezado gobernador americo villarreal anaya beneficio escuela tampico gracias esfuerzo conjunto entregar mesabanco escuela lata pintura beneficiar plantel educativo fortalecer espacio nina nino joven aprender construir futuro ayuntamiento seguir sumar accion mejorar condicion escuela administracion brindar apoyo plantel nivel primario secundario mantenimiento rehabilitacion aire acondicionado pintura reparacion mobiliario mejoramiento espacio deportivo seguir construir tampico oportunidad educacion bienestar tampicovacontodo tampicotecuida
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid0qcj3p922683nE2cbFqyGFngUABV9pyFbfdK3MKdVFY1Kh2jgD6i7rwqTDuaKUn1kl,Facebook,3,45,seguir acercar apoyo contribuir bienestar familia tampiquenas colonia puertas coloradas entrega despensa programa mujeres cuidar iniciativa reconocer respaldar labor dia dia dedicar esfuerzo cuidado querido accion gobierno municipal tampico fortalecer bienestar necesitar tampicovacontodo tampicotecuida programa unico pensado mujer felicidades presidentar excelente programa monica mujer cuidar
Facebook|https://www.facebook.com/reel/1573345681069713/,Facebook,3,28,seguir fortalecer educacion tampico gracias conjunto gobierno entregar mesabanco escuela lata pintura beneficiar plantel educativo ayuntamiento continuar mano gobierno generar espacio nina nino joven tampicovacontodo tampicotecuida educacion bravoooo
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid02YX6aUh8F4iv5TqWzwhBvB6oEzQ3Gvsrvka7jw9YAdDxP2tPg2izcPuvU93a3pXSDl,Facebook,5,60,impulso presidenta claudia sheinbaum pardo familia tampiquena contar cancelacion hipoteca infonavit fortalecer patrimonio brindar seguridad futuro recibir omar leon pensado gerente cesi altamira zona sur tamaulipas concepcion sifuentes castillo encargado gestion cesi coordinar entrega importante beneficio gobierno federal gobierno tampico demostrar compromiso justicia social tampico avanza transformar gracias presidenta aparte bonito trabajador bravoooo conchis abrazote saludos chava excelente noticia tampicovacontodos
YouTube|https://www.youtube.com/watch?v=UDIuywMw11w,YouTube,23,192,felicidad seleccion sentir orgulloso gubernant corrupto animo presidenta presidenta major feliz mundo animo saludo ala presidenta gracias memo decias viejo memo amar triste importante pais problema felicidades seleccion viva mexico realmente pueblo gracias querido presidenta culpar presidenta lograr triunfo equipo nacional gracia saludos heroe tecamac seguir felicidades hermoso claudia sheinbaun pardo anfitriona futbol mundial mexico viva mexico saludo hermoso familia mexican amar infinitamente hermoso inteligente rayado envidiar mundo saludos ojala disenadora aga bleser bordado est simple gracia ganar pongar enserrar currupto futbol perdida desbiar atencion cuidar soberania asar currupto mirado robado cuidar soberania creer nigun vender patria vote bonito corrupto vender patria vivito coliar ysi gracios saludo nld tamps supersticioso risita amloquian seleccion esperar resolver problema salud seguridad publico empeso amlo mexico fiesta prosperity programa numero television humoristico verguenza ridiculo manipulacion totalidad manana personaje viva claudia lorona amlo felezidades mexicano bendicion acompanar vivir diario morir enemigo felezitamos patria justo excelente vivir nacion triunfo camilo santa luz ermos sentir emocion seleccion elite estadio precio alto demostrastir seleccion importar vear importante feliz zocalo hermoso estadio azteca zocalo angel independencia plaza mexico pueblo viva pasar cuba deporte deporte politica mezclar compatible artistas gobierno dictadura comunista
Facebook|https://www.facebook.com/TampicoGob/videos/2790540127983109/,Facebook,1,2,exelencia graciass
Twitter|https://x.com/MonicaVTampico/status/2070179042830041493,Twitter,1,18,incorporar unidad patrimonio municipal fortalecer capacidad operativo ayuntamiento brindar atencion eficiente ciudadania seguir orden transparencia resultado familia tampiquena
YouTube|https://www.youtube.com/watch?v=tKGz-Sv7qyI,YouTube,109,500,satanas andar leon jesus pas muerte calderon diaz cortez colon idiota producir autoridad conductor conductor peaton reglamento marca traigar poderoso contar andar ojala pronto mundial estupidas parecer terrorista europeo peaton empezar sacudir agredir progr pasar agredir carro cualquiera animal justificar auto responsable hooligan pedazo dejarte entra enojo sal culpa festejen exponer peligro respetir dema respetar festejo enfrente derecho terminar peligro viceversa vehiculo gente afuera reaccion pensar comportir estupido inteligencia pasar sacudir justificar atropellar estorbar transito propiedad matar peligro mover acelerar persona mover senor gente traicion tomado normal carro peligro seleccion similar recordar atropellar similar maldito putiza creer atropello tenia nota volar empanar quejar mexicano llenar desmadroso valemadrismo tratar aca jajaj moda aventar aire balancear adentro ojo deber celebrar preguntar cabo lucas aficionado golpear defensa delincuente tirar jodir loco destrozar trago pensar reparar tonto atrevir carro atropellar culpa carro asustar informacion conductor arremango joven salio cae ala quebro murio orrible atropellado salir dejar llenisimo calle nose esperar fiesta avanzado paz morir dejar caber mexicano valer puro neto verguenza familia acelerar despues vomitivo querer terror herramienta utilizado aterrorizar mexico querer mundial desman cnte mamas extraviado esperar comportir sacar mexico campeonato destruir molestar che imbecil perder avance posibilidad alcohol regar trompeta simio actuar entiendan partido vajado persona vehiculo loco inocente iso heinsenwolf cuan puro creacion нибудь кто хотел пригласить пиво vandalizar miedo familia agredir vandalo chin valer brindar narco esperar vehiculo calle cuales unico automovil golpe manejar maldito animal festejar ojala procesen accidente pobre adentro agresividad papa delincuente complice tragedia gritar felizmente chelita victima victima herido bonito celebrar medir extremo comportar respetar panico epilepsia atropello conforme pregunta autoridad alegria atropellar festejar vandalismo senor venir hija edad nina grave craneo increible humano cerebro destruir atropellar alguien respuesta futbol motivo tragedia dejar celebrar dejar euforia unidad andar gentuza ganar malo horrible ventana reves muerto fifa pedorro gallos putss culpa impuesto calle grupo delincuente via cometer pedir dejar buscar buscar video rostro mover claro comenzar busquen mal estupiido danar consecuencia acto derecho ageno paz arder salir deporte futbol oendejo andar angelito creer celebrar quedar rueda falla cerrar salir establecer sentar atrapado imperar salir danado legal dano venganza debeer humano frustracion miedo humano humano lamentable involucrado festejar mejorar extranjero automovilista aficion limite paralizar sentir unico salida mal controlar delito detener pagar danar hario criminales sangolotear impedir homicidio miren nombre axigir actuar enganir fincarar sacudir pretexto festejar estupido sentir ofender negro titular atacar chimpance simple primates coche vandalismo inadaptado juego unico chocar merecer humanidad basura futbol educacion mayoria dinero dema valer merecer involucionado final atropellado descerebrado diversion derecho camion estacion multitud control madre protesta noticia estacion mexicano uniir festejamos senor vida consecuencia panico accidente choco chofer comenzar mover sentir desesperado deberiar molestar animalito puro modal pesimo ciencia equivocar futbol idiota justicia carcel reaccion sentir par india preparado fanatismo rebasar victimas bola pequeno golpeado resto andar merecido buscar ojala proximo pierda seguiran cuestion valorarnos humanos exceso llevan casas arriesgar vida controlas familias pobre borracho terror festejo religion sobrar vestido verde empezar meollo asunto explicar chofer panico provocar cosa trespesin
Twitter|https://x.com/TampicoGob/status/2070215009594962095,Twitter,1,22,iniciar jornada accion limpieza laguna carpintero retiro residuo mantenimiento area verde conservar espacio natural seguir ofrecer entorno limpio seguro digno familia visitante
